user_id,timestamp,heart_rate,sleep_stage,caffeine_intake_time,exercise_time,meal_time,pressure_level,temperature,humidity,air_quality
35,2024/6/2 16:00,73.60435601,deep,2024/6/2 8:00,2024/6/2 6:00,2024/6/2 11:00,8,20.42417788,55,27
50,2024/5/15 5:00,65.42937327,rem,2024/5/14 16:00,2024/5/15 1:00,2024/5/15 2:00,8,19.96046021,30,37
69,2024/6/20 14:00,76.74303171,deep,2024/6/19 22:00,2024/6/20 4:00,2024/6/20 8:00,7,25.10735512,41,34
89,2024/1/22 7:00,70.70034459,rem,2024/1/21 17:00,2024/1/22 1:00,2024/1/22 5:00,2,22.08909438,56,37
22,2024/9/22 13:00,68.67352471,rem,2024/9/21 23:00,2024/9/22 4:00,2024/9/22 7:00,7,18.49335524,37,22
37,2024/5/7 5:00,67.89685721,light,2024/5/6 18:00,2024/5/6 23:00,2024/5/7 1:00,7,22.67288976,37,27
5,2024/9/3 7:00,57.39993656,rem,2024/9/2 21:00,2024/9/3 2:00,2024/9/2 23:00,7,19.47385547,49,39
80,2024/6/20 17:00,65.64248739,deep,2024/6/20 8:00,2024/6/20 5:00,2024/6/20 14:00,5,20.80559923,54,21
72,2024/10/20 8:00,71.39439959,light,2024/10/19 19:00,2024/10/20 4:00,2024/10/20 3:00,6,21.93020225,30,21
54,2024/5/10 22:00,67.91883286,light,2024/5/10 11:00,2024/5/10 16:00,2024/5/10 15:00,1,22.16796444,50,32
67,2024/6/8 9:00,69.85897605,light,2024/6/7 23:00,2024/6/8 1:00,2024/6/8 7:00,10,21.0710515,33,22
31,2024/8/27 2:00,72.03136275,deep,2024/8/26 10:00,2024/8/26 14:00,2024/8/27 0:00,6,24.41028668,49,24
37,2024/1/4 7:00,69.13249991,deep,2024/1/3 22:00,2024/1/4 0:00,2024/1/4 1:00,6,23.30240109,53,26
92,2024/6/6 14:00,60.42187099,light,2024/6/6 3:00,2024/6/6 5:00,2024/6/6 8:00,6,21.65394428,39,23
59,2024/3/12 6:00,68.50184985,light,2024/3/11 19:00,2024/3/11 21:00,2024/3/12 0:00,4,19.282454,36,39
2,2024/5/14 11:00,63.96199864,light,2024/5/14 2:00,2024/5/14 4:00,2024/5/14 6:00,5,22.60395858,39,20
92,2024/1/27 12:00,73.77612188,rem,2024/1/27 4:00,2024/1/27 1:00,2024/1/27 4:00,4,21.54687446,40,27
76,2024/2/16 14:00,78.94859217,light,2024/2/16 2:00,2024/2/16 7:00,2024/2/16 8:00,4,22.5353925,48,23
88,2024/9/11 10:00,76.21870122,light,2024/9/10 21:00,2024/9/11 3:00,2024/9/11 8:00,2,22.86405561,46,32
88,2024/8/13 9:00,67.6157062,light,2024/8/12 19:00,2024/8/13 3:00,2024/8/13 2:00,4,20.52477881,37,30
59,2024/2/8 4:00,81.0040304,rem,2024/2/7 13:00,2024/2/7 16:00,2024/2/7 20:00,3,22.28783215,60,34
19,2024/4/23 15:00,71.48795871,light,2024/4/23 3:00,2024/4/23 10:00,2024/4/23 9:00,4,19.4111789,40,27
93,2024/4/3 16:00,75.20950405,deep,2024/4/3 8:00,2024/4/3 7:00,2024/4/3 8:00,2,19.53696385,55,32
15,2024/9/13 12:00,68.42828359,rem,2024/9/13 3:00,2024/9/13 5:00,2024/9/13 9:00,9,20.72965388,60,22
1,2024/7/3 19:00,78.15573574,rem,2024/7/3 8:00,2024/7/3 15:00,2024/7/3 12:00,8,22.60691369,32,40
45,2024/12/24 2:00,69.72105256,rem,2024/12/23 18:00,2024/12/23 21:00,2024/12/23 19:00,7,24.54405453,49,32
37,2024/12/6 23:00,73.93643595,deep,2024/12/6 13:00,2024/12/6 15:00,2024/12/6 21:00,7,23.1530396,45,40
31,2024/1/3 15:00,71.09713765,rem,2024/1/3 3:00,2024/1/3 4:00,2024/1/3 9:00,8,21.35087445,50,31
85,2024/2/18 10:00,82.56241507,rem,2024/2/18 2:00,2024/2/17 23:00,2024/2/18 5:00,4,23.8174174,42,40
30,2024/7/29 6:00,71.55537247,rem,2024/7/28 21:00,2024/7/29 2:00,2024/7/29 3:00,7,24.6847009,32,22
14,2024/7/2 16:00,75.14993566,rem,2024/7/2 2:00,2024/7/2 9:00,2024/7/2 14:00,1,22.83384293,32,26
13,2024/10/9 1:00,71.71272637,deep,2024/10/8 17:00,2024/10/8 19:00,2024/10/8 19:00,9,24.07814911,46,39
71,2024/2/15 18:00,78.82927412,rem,2024/2/15 8:00,2024/2/15 14:00,2024/2/15 16:00,5,21.12190717,57,27
68,2024/10/31 4:00,66.08293666,deep,2024/10/30 13:00,2024/10/30 20:00,2024/10/31 2:00,2,23.3363078,48,35
74,2024/5/17 23:00,75.62591578,deep,2024/5/17 15:00,2024/5/17 17:00,2024/5/17 20:00,8,22.98988029,40,28
41,2024/7/10 2:00,77.09065954,rem,2024/7/9 13:00,2024/7/9 22:00,2024/7/9 18:00,7,23.06485999,33,39
98,2024/11/25 3:00,69.43937875,deep,2024/11/24 19:00,2024/11/24 22:00,2024/11/25 0:00,7,20.84025025,33,24
60,2024/4/19 19:00,71.63763601,rem,2024/4/19 6:00,2024/4/19 7:00,2024/4/19 17:00,6,21.64680244,31,40
77,2024/10/18 4:00,67.30356055,light,2024/10/17 18:00,2024/10/17 20:00,2024/10/18 1:00,1,23.35275584,60,25
96,2024/10/23 23:00,66.99701308,rem,2024/10/23 12:00,2024/10/23 19:00,2024/10/23 20:00,5,20.58503351,51,40
96,2024/3/17 9:00,72.29380301,deep,2024/3/16 23:00,2024/3/17 1:00,2024/3/17 1:00,5,23.08407567,36,20
11,2024/11/7 12:00,78.22686816,rem,2024/11/7 2:00,2024/11/7 4:00,2024/11/7 6:00,8,22.15139577,40,36
69,2024/3/26 22:00,67.92670304,light,2024/3/26 6:00,2024/3/26 12:00,2024/3/26 18:00,7,21.10619921,47,22
69,2024/8/14 21:00,74.7670772,light,2024/8/14 8:00,2024/8/14 17:00,2024/8/14 18:00,1,24.29818261,44,20
89,2024/11/29 13:00,64.61351889,light,2024/11/29 1:00,2024/11/29 4:00,2024/11/29 9:00,8,19.63148537,56,23
17,2024/2/24 19:00,71.17609062,rem,2024/2/24 6:00,2024/2/24 12:00,2024/2/24 16:00,4,22.28229901,44,40
75,2024/3/5 13:00,72.55390526,light,2024/3/5 2:00,2024/3/5 2:00,2024/3/5 10:00,1,22.08135403,42,40
3,2024/5/11 10:00,67.64621947,light,2024/5/11 0:00,2024/5/10 22:00,2024/5/11 8:00,6,21.47766821,33,39
5,2024/3/18 6:00,69.27175451,light,2024/3/17 18:00,2024/3/18 0:00,2024/3/18 4:00,9,21.25248455,51,37
78,2024/8/28 22:00,76.4657333,rem,2024/8/28 7:00,2024/8/28 18:00,2024/8/28 18:00,2,25.89465864,43,26
40,2024/3/25 0:00,63.43896054,deep,2024/3/24 8:00,2024/3/24 16:00,2024/3/24 20:00,3,19.24933497,38,38
73,2024/4/5 17:00,60.25262211,light,2024/4/5 7:00,2024/4/5 6:00,2024/4/5 10:00,6,21.23620118,30,38
87,2024/10/14 17:00,66.68364748,rem,2024/10/14 6:00,2024/10/14 10:00,2024/10/14 15:00,3,24.28061512,58,22
49,2024/1/24 22:00,75.158061,rem,2024/1/24 12:00,2024/1/24 11:00,2024/1/24 20:00,4,22.64443179,46,29
93,2024/5/2 23:00,73.99271505,deep,2024/5/2 13:00,2024/5/2 11:00,2024/5/2 17:00,1,23.52797898,31,24
19,2024/2/17 21:00,74.45860561,deep,2024/2/17 12:00,2024/2/17 9:00,2024/2/17 19:00,1,20.91600863,41,32
77,2024/3/10 18:00,71.51335402,deep,2024/3/10 4:00,2024/3/10 6:00,2024/3/10 14:00,9,23.48174473,49,26
88,2024/5/27 9:00,71.18278268,light,2024/5/27 1:00,2024/5/26 21:00,2024/5/27 6:00,10,21.02073874,53,26
1,2024/8/4 19:00,72.90421885,light,2024/8/4 6:00,2024/8/4 10:00,2024/8/4 17:00,8,19.58514049,33,25
41,2024/12/29 18:00,73.35070097,rem,2024/12/29 2:00,2024/12/29 10:00,2024/12/29 10:00,9,20.68951415,32,21
27,2024/3/30 17:00,71.24783753,deep,2024/3/30 4:00,2024/3/30 12:00,2024/3/30 15:00,10,22.25343691,39,30
39,2024/6/17 15:00,66.6060487,light,2024/6/17 4:00,2024/6/17 10:00,2024/6/17 12:00,1,23.23674993,50,33
32,2024/11/8 1:00,67.74310715,deep,2024/11/7 15:00,2024/11/7 15:00,2024/11/7 21:00,6,22.44759905,46,35
32,2024/7/2 20:00,72.15743648,light,2024/7/2 4:00,2024/7/2 10:00,2024/7/2 17:00,8,23.05129396,48,26
75,2024/11/5 6:00,64.34853513,light,2024/11/4 14:00,2024/11/5 0:00,2024/11/5 0:00,7,23.33454342,41,32
48,2024/9/4 22:00,71.27330263,rem,2024/9/4 6:00,2024/9/4 17:00,2024/9/4 18:00,1,25.35274852,54,31
80,2024/2/23 19:00,78.54639064,light,2024/2/23 8:00,2024/2/23 14:00,2024/2/23 15:00,2,21.04815398,31,23
72,2024/11/17 18:00,66.64952754,rem,2024/11/17 9:00,2024/11/17 13:00,2024/11/17 15:00,5,19.23656035,52,27
91,2024/10/13 12:00,72.38425905,deep,2024/10/12 23:00,2024/10/13 2:00,2024/10/13 9:00,10,23.06410162,47,40
73,2024/4/25 0:00,68.7096076,light,2024/4/24 9:00,2024/4/24 14:00,2024/4/24 16:00,4,21.32705956,48,37
96,2024/10/7 12:00,64.93216249,deep,2024/10/6 21:00,2024/10/7 1:00,2024/10/7 5:00,10,21.74415514,60,26
87,2024/2/7 16:00,68.58468723,light,2024/2/7 1:00,2024/2/7 4:00,2024/2/7 12:00,3,22.89061751,56,26
23,2024/9/14 18:00,67.43215963,deep,2024/9/14 7:00,2024/9/14 7:00,2024/9/14 14:00,10,22.71494369,53,29
45,2024/4/6 13:00,70.00496362,light,2024/4/6 2:00,2024/4/6 7:00,2024/4/6 8:00,4,23.34711666,51,23
49,2024/12/11 23:00,78.00510587,deep,2024/12/11 10:00,2024/12/11 16:00,2024/12/11 20:00,1,23.78408316,48,32
26,2024/1/11 14:00,60.38799371,deep,2024/1/11 3:00,2024/1/11 7:00,2024/1/11 10:00,9,19.4568147,52,23
67,2024/10/31 9:00,67.80317124,deep,2024/10/30 22:00,2024/10/31 1:00,2024/10/31 1:00,10,20.80583565,51,38
15,2024/9/22 10:00,68.33318927,light,2024/9/22 1:00,2024/9/22 1:00,2024/9/22 3:00,7,23.01871977,43,23
32,2024/5/24 12:00,62.90042053,rem,2024/5/24 3:00,2024/5/24 6:00,2024/5/24 6:00,9,21.70548591,47,34
2,2024/5/6 17:00,72.79220791,rem,2024/5/6 3:00,2024/5/6 10:00,2024/5/6 9:00,10,23.92911318,47,22
81,2024/4/15 7:00,64.51589694,rem,2024/4/14 17:00,2024/4/15 0:00,2024/4/15 3:00,7,21.00704042,30,24
44,2024/7/16 16:00,66.14677365,deep,2024/7/16 7:00,2024/7/16 8:00,2024/7/16 11:00,2,22.16250244,40,34
80,2024/5/19 3:00,65.79270657,rem,2024/5/18 17:00,2024/5/18 21:00,2024/5/19 0:00,8,20.88032059,50,29
57,2024/7/11 3:00,66.21978344,rem,2024/7/10 11:00,2024/7/10 19:00,2024/7/11 1:00,10,25.91899835,52,20
35,2024/9/1 12:00,69.10173056,rem,2024/9/1 2:00,2024/9/1 7:00,2024/9/1 8:00,10,23.42818835,37,40
10,2024/9/20 14:00,70.71574687,light,2024/9/20 2:00,2024/9/20 2:00,2024/9/20 6:00,6,22.00526645,55,30
81,2024/8/4 4:00,72.09095727,light,2024/8/3 20:00,2024/8/3 23:00,2024/8/3 22:00,3,22.82678308,41,40
41,2024/8/29 23:00,68.49493186,deep,2024/8/29 14:00,2024/8/29 17:00,2024/8/29 17:00,8,23.87848813,30,27
27,2024/12/7 23:00,72.7639015,light,2024/12/7 9:00,2024/12/7 17:00,2024/12/7 17:00,1,22.62694648,41,38
21,2024/12/18 7:00,73.83046389,light,2024/12/17 16:00,2024/12/18 1:00,2024/12/18 5:00,8,22.34015349,53,33
12,2024/2/14 2:00,68.64824637,rem,2024/2/13 14:00,2024/2/13 20:00,2024/2/13 21:00,6,19.7164498,48,36
86,2024/9/22 0:00,59.74386759,light,2024/9/21 10:00,2024/9/21 18:00,2024/9/21 20:00,10,24.97849829,40,35
32,2024/3/16 14:00,80.17184281,rem,2024/3/16 4:00,2024/3/16 10:00,2024/3/16 7:00,5,19.76693196,43,28
33,2024/2/19 17:00,74.49063164,light,2024/2/19 3:00,2024/2/19 12:00,2024/2/19 10:00,8,19.79292114,46,38
82,2024/4/26 12:00,74.18864733,light,2024/4/26 1:00,2024/4/26 5:00,2024/4/26 5:00,4,19.32206239,32,27
84,2024/8/19 23:00,62.5462554,deep,2024/8/19 10:00,2024/8/19 13:00,2024/8/19 21:00,8,23.94966752,31,38
78,2024/4/11 15:00,69.8347119,rem,2024/4/11 1:00,2024/4/11 6:00,2024/4/11 11:00,9,22.4481886,59,29
70,2024/11/23 1:00,71.60067624,light,2024/11/22 17:00,2024/11/22 19:00,2024/11/22 18:00,8,23.01785866,36,20
98,2024/4/30 15:00,79.09639771,light,2024/4/30 5:00,2024/4/30 9:00,2024/4/30 13:00,1,23.09394756,46,21
89,2024/3/19 13:00,75.98903656,light,2024/3/19 0:00,2024/3/19 7:00,2024/3/19 8:00,4,21.59148419,57,29
8,2024/6/23 8:00,73.06588036,rem,2024/6/23 0:00,2024/6/23 2:00,2024/6/23 5:00,1,22.02910326,53,34
56,2024/12/3 23:00,72.37249284,rem,2024/12/3 7:00,2024/12/3 14:00,2024/12/3 18:00,5,22.20461366,32,34
94,2024/2/8 2:00,70.03442838,light,2024/2/7 18:00,2024/2/7 17:00,2024/2/7 21:00,1,24.2199078,54,39
100,2024/11/22 12:00,70.08576101,light,2024/11/22 3:00,2024/11/22 3:00,2024/11/22 10:00,3,18.54996122,54,39
63,2024/2/10 13:00,69.84942738,rem,2024/2/10 0:00,2024/2/10 7:00,2024/2/10 8:00,4,20.93079983,31,36
26,2024/10/1 20:00,75.30510228,deep,2024/10/1 4:00,2024/10/1 15:00,2024/10/1 15:00,9,24.1971905,50,25
97,2024/7/14 4:00,64.33420368,light,2024/7/13 16:00,2024/7/13 16:00,2024/7/13 20:00,1,25.35079974,33,20
58,2024/2/28 14:00,68.75716303,light,2024/2/27 23:00,2024/2/28 2:00,2024/2/28 12:00,9,21.31160865,43,31
73,2024/9/28 0:00,64.92425173,light,2024/9/27 16:00,2024/9/27 16:00,2024/9/27 16:00,8,21.22322097,48,24
22,2024/3/27 7:00,67.94184595,deep,2024/3/26 15:00,2024/3/26 22:00,2024/3/27 1:00,7,19.35223248,43,30
75,2024/6/10 5:00,66.73558936,light,2024/6/9 21:00,2024/6/9 23:00,2024/6/10 3:00,9,19.9784596,31,26
63,2024/9/27 9:00,68.38009934,deep,2024/9/26 17:00,2024/9/27 3:00,2024/9/27 2:00,3,22.99466384,51,33
72,2024/1/13 21:00,67.6140483,rem,2024/1/13 5:00,2024/1/13 11:00,2024/1/13 15:00,3,21.49170666,44,26
12,2024/1/28 19:00,74.77716948,light,2024/1/28 3:00,2024/1/28 8:00,2024/1/28 14:00,6,24.30539511,55,28
13,2024/7/8 12:00,73.47804767,rem,2024/7/7 22:00,2024/7/8 4:00,2024/7/8 7:00,1,23.09039157,52,35
73,2024/3/4 15:00,72.44038127,rem,2024/3/4 7:00,2024/3/4 8:00,2024/3/4 9:00,9,21.56278133,59,38
47,2024/2/27 12:00,74.80721739,rem,2024/2/27 0:00,2024/2/27 1:00,2024/2/27 9:00,4,23.46110787,55,36
94,2024/1/8 20:00,75.99198885,light,2024/1/8 6:00,2024/1/8 9:00,2024/1/8 12:00,1,21.84556242,49,23
84,2024/4/8 18:00,73.12864249,deep,2024/4/8 9:00,2024/4/8 8:00,2024/4/8 16:00,1,19.82593424,54,21
87,2024/11/21 0:00,64.1521315,light,2024/11/20 13:00,2024/11/20 18:00,2024/11/20 21:00,3,25.50049219,40,23
48,2024/5/20 4:00,70.01644841,deep,2024/5/19 19:00,2024/5/19 22:00,2024/5/19 21:00,10,21.85606764,60,34
13,2024/11/6 2:00,69.37686676,rem,2024/11/5 17:00,2024/11/5 16:00,2024/11/6 0:00,9,19.1180566,55,39
77,2024/2/11 14:00,73.20748538,deep,2024/2/11 1:00,2024/2/11 3:00,2024/2/11 8:00,8,21.50412649,38,27
11,2024/3/3 6:00,71.42589946,deep,2024/3/2 18:00,2024/3/2 20:00,2024/3/3 3:00,7,22.883937,49,32
56,2024/2/5 20:00,71.59585945,deep,2024/2/5 5:00,2024/2/5 15:00,2024/2/5 16:00,9,19.98800706,43,31
20,2024/5/28 12:00,63.07905313,deep,2024/5/28 1:00,2024/5/28 7:00,2024/5/28 8:00,10,21.96871935,37,34
89,2024/9/27 8:00,68.20636471,rem,2024/9/26 17:00,2024/9/27 1:00,2024/9/27 2:00,9,24.00375624,41,40
86,2024/10/27 15:00,63.34462162,rem,2024/10/26 23:00,2024/10/27 9:00,2024/10/27 10:00,10,24.44700206,45,35
47,2024/8/17 11:00,76.1070269,rem,2024/8/16 22:00,2024/8/17 3:00,2024/8/17 3:00,5,22.77462505,38,24
83,2024/8/2 8:00,61.25176709,rem,2024/8/1 23:00,2024/8/2 4:00,2024/8/2 6:00,6,24.71575388,47,33
63,2024/2/26 17:00,67.65210456,light,2024/2/26 4:00,2024/2/26 7:00,2024/2/26 13:00,1,21.53943288,33,20
46,2024/6/6 5:00,70.85312238,light,2024/6/5 13:00,2024/6/5 23:00,2024/6/6 1:00,4,24.08587069,41,21
6,2024/3/30 21:00,74.35594669,rem,2024/3/30 5:00,2024/3/30 10:00,2024/3/30 19:00,10,22.66049089,42,31
79,2024/12/12 20:00,69.15873898,deep,2024/12/12 6:00,2024/12/12 9:00,2024/12/12 12:00,9,22.58179134,30,34
83,2024/7/21 10:00,66.27904507,deep,2024/7/20 19:00,2024/7/21 4:00,2024/7/21 8:00,4,22.96137988,30,31
8,2024/11/22 23:00,72.22912584,rem,2024/11/22 15:00,2024/11/22 17:00,2024/11/22 21:00,10,21.99535146,43,26
68,2024/11/3 10:00,69.74177334,rem,2024/11/2 18:00,2024/11/3 1:00,2024/11/3 6:00,10,21.64875352,44,20
50,2024/8/26 5:00,73.48647872,light,2024/8/25 18:00,2024/8/25 17:00,2024/8/26 3:00,7,24.53069217,31,29
9,2024/7/23 0:00,68.04489519,rem,2024/7/22 12:00,2024/7/22 15:00,2024/7/22 22:00,7,22.55169072,49,39
80,2024/8/10 11:00,75.95038951,deep,2024/8/9 22:00,2024/8/10 0:00,2024/8/10 6:00,5,21.78427638,39,37
34,2024/3/26 9:00,75.70156133,rem,2024/3/25 20:00,2024/3/26 3:00,2024/3/26 7:00,10,19.1006244,35,33
72,2024/4/16 15:00,74.39881865,light,2024/4/16 7:00,2024/4/16 9:00,2024/4/16 11:00,4,20.96385884,32,25
66,2024/3/3 11:00,66.69741759,deep,2024/3/3 2:00,2024/3/3 5:00,2024/3/3 9:00,3,22.63025782,52,24
81,2024/5/28 23:00,64.58524251,rem,2024/5/28 8:00,2024/5/28 16:00,2024/5/28 16:00,6,19.86084393,48,35
93,2024/4/7 0:00,68.18727093,rem,2024/4/6 13:00,2024/4/6 13:00,2024/4/6 21:00,8,22.6311733,52,21
69,2024/4/6 12:00,69.80340965,deep,2024/4/6 1:00,2024/4/6 8:00,2024/4/6 5:00,4,21.33877987,39,26
14,2024/8/19 19:00,71.85479333,light,2024/8/19 9:00,2024/8/19 15:00,2024/8/19 15:00,4,21.32705432,41,38
36,2024/3/31 2:00,67.34211627,light,2024/3/30 15:00,2024/3/30 15:00,2024/3/30 18:00,6,23.56492307,40,39
47,2024/10/19 22:00,76.18832905,light,2024/10/19 6:00,2024/10/19 17:00,2024/10/19 20:00,6,22.75962867,38,30
45,2024/2/18 0:00,64.76997467,rem,2024/2/17 8:00,2024/2/17 20:00,2024/2/17 22:00,4,22.80927158,35,32
80,2024/4/24 14:00,72.23955741,light,2024/4/24 1:00,2024/4/24 4:00,2024/4/24 10:00,10,18.82530215,42,24
39,2024/1/19 16:00,74.1433402,deep,2024/1/19 0:00,2024/1/19 6:00,2024/1/19 9:00,6,20.63881952,36,29
84,2024/4/12 11:00,67.91661185,light,2024/4/11 23:00,2024/4/12 1:00,2024/4/12 7:00,5,21.66912516,35,26
53,2024/2/10 18:00,73.82151117,light,2024/2/10 6:00,2024/2/10 7:00,2024/2/10 15:00,4,19.67130254,47,34
19,2024/8/13 19:00,77.07852141,light,2024/8/13 11:00,2024/8/13 11:00,2024/8/13 11:00,8,22.38851467,54,36
66,2024/12/12 19:00,71.11289111,deep,2024/12/12 9:00,2024/12/12 10:00,2024/12/12 16:00,5,21.98323007,47,40
72,2024/1/26 5:00,75.23970474,deep,2024/1/25 21:00,2024/1/25 18:00,2024/1/26 0:00,9,24.07443974,53,26
64,2024/12/13 0:00,81.004208,rem,2024/12/12 13:00,2024/12/12 17:00,2024/12/12 19:00,4,22.7026084,36,35
8,2024/7/31 1:00,73.72387135,deep,2024/7/30 11:00,2024/7/30 20:00,2024/7/30 19:00,7,24.53774139,53,32
68,2024/12/24 22:00,66.33248068,deep,2024/12/24 14:00,2024/12/24 15:00,2024/12/24 20:00,4,24.46659878,44,33
5,2024/12/17 23:00,71.94294627,light,2024/12/17 12:00,2024/12/17 13:00,2024/12/17 19:00,2,20.72314121,30,34
97,2024/3/25 14:00,65.01080205,rem,2024/3/24 22:00,2024/3/25 2:00,2024/3/25 8:00,6,21.78145935,43,40
42,2024/12/21 23:00,74.752548,deep,2024/12/21 13:00,2024/12/21 13:00,2024/12/21 17:00,10,25.83364752,43,36
82,2024/1/29 7:00,66.37927875,light,2024/1/28 21:00,2024/1/29 2:00,2024/1/29 3:00,5,19.81143668,30,26
68,2024/4/18 9:00,74.72190103,deep,2024/4/17 18:00,2024/4/18 5:00,2024/4/18 1:00,3,23.99646147,52,36
70,2024/12/27 10:00,68.2574577,rem,2024/12/26 23:00,2024/12/27 3:00,2024/12/27 8:00,3,23.63249532,48,30
88,2024/2/18 9:00,84.9347079,deep,2024/2/18 0:00,2024/2/17 21:00,2024/2/18 7:00,7,20.57408365,36,32
60,2024/7/12 12:00,70.27180125,deep,2024/7/12 2:00,2024/7/12 8:00,2024/7/12 10:00,10,22.77312333,49,20
12,2024/12/27 1:00,73.71067442,rem,2024/12/26 15:00,2024/12/26 14:00,2024/12/26 17:00,3,22.95104956,52,20
40,2024/9/23 1:00,74.99575044,deep,2024/9/22 17:00,2024/9/22 15:00,2024/9/22 17:00,3,22.34475326,45,25
44,2024/9/26 14:00,77.22549161,rem,2024/9/26 2:00,2024/9/26 2:00,2024/9/26 12:00,10,20.07884898,47,40
60,2024/8/3 23:00,74.95443591,deep,2024/8/3 8:00,2024/8/3 18:00,2024/8/3 20:00,3,21.06607295,47,25
68,2024/4/11 11:00,63.39865539,light,2024/4/11 3:00,2024/4/11 5:00,2024/4/11 4:00,5,23.01312968,38,25
64,2024/1/28 7:00,63.77459388,deep,2024/1/27 21:00,2024/1/27 19:00,2024/1/28 4:00,2,21.36472161,59,27
87,2024/6/27 8:00,75.90158388,rem,2024/6/26 18:00,2024/6/26 20:00,2024/6/27 5:00,2,25.31452855,53,32
74,2024/8/4 0:00,70.47656894,deep,2024/8/3 10:00,2024/8/3 15:00,2024/8/3 22:00,4,22.11085865,49,33
49,2024/9/8 13:00,69.93406722,light,2024/9/8 5:00,2024/9/8 2:00,2024/9/8 10:00,4,22.05946941,51,23
66,2024/12/8 20:00,68.41609317,deep,2024/12/8 11:00,2024/12/8 11:00,2024/12/8 16:00,10,22.65995606,38,25
68,2024/8/1 3:00,71.56308155,deep,2024/7/31 13:00,2024/7/31 22:00,2024/8/1 0:00,5,18.53134764,43,35
35,2024/1/5 22:00,65.84282724,light,2024/1/5 7:00,2024/1/5 11:00,2024/1/5 20:00,2,22.36130151,53,27
83,2024/4/26 2:00,71.86243692,deep,2024/4/25 16:00,2024/4/25 21:00,2024/4/25 22:00,6,19.6766334,30,25
47,2024/5/24 11:00,67.42684259,light,2024/5/23 19:00,2024/5/24 1:00,2024/5/24 6:00,2,23.58437902,40,23
30,2024/2/8 7:00,62.89778044,light,2024/2/7 19:00,2024/2/7 20:00,2024/2/8 1:00,1,22.2106463,50,21
25,2024/2/1 10:00,66.96905957,rem,2024/1/31 22:00,2024/1/31 22:00,2024/2/1 7:00,3,21.10130879,46,29
26,2024/1/25 13:00,68.52858805,light,2024/1/25 4:00,2024/1/25 9:00,2024/1/25 6:00,4,18.6391872,49,28
16,2024/12/1 9:00,63.68891172,light,2024/12/1 1:00,2024/12/1 3:00,2024/12/1 1:00,2,23.82069274,44,30
59,2024/2/25 13:00,81.80756061,rem,2024/2/24 21:00,2024/2/25 8:00,2024/2/25 7:00,3,22.79074572,37,36
27,2024/4/10 11:00,70.95409892,light,2024/4/9 21:00,2024/4/10 7:00,2024/4/10 7:00,3,21.36163577,32,30
82,2024/2/2 21:00,69.93552344,deep,2024/2/2 8:00,2024/2/2 10:00,2024/2/2 18:00,3,21.40444669,48,29
2,2024/9/18 15:00,64.83215078,light,2024/9/18 2:00,2024/9/18 6:00,2024/9/18 13:00,6,20.63846422,40,29
95,2024/12/26 16:00,73.8971241,light,2024/12/26 0:00,2024/12/26 4:00,2024/12/26 9:00,1,24.0470757,57,35
33,2024/4/15 2:00,72.09336608,deep,2024/4/14 12:00,2024/4/14 18:00,2024/4/14 19:00,7,21.34202413,41,23
85,2024/6/24 16:00,61.55937329,light,2024/6/24 8:00,2024/6/24 7:00,2024/6/24 9:00,8,23.97228765,38,20
35,2024/7/15 3:00,71.176067,light,2024/7/14 14:00,2024/7/14 16:00,2024/7/14 19:00,3,21.13138042,48,22
64,2024/5/6 16:00,71.1630587,deep,2024/5/6 8:00,2024/5/6 10:00,2024/5/6 11:00,3,22.57239362,43,38
77,2024/12/4 9:00,71.59405166,light,2024/12/3 19:00,2024/12/4 0:00,2024/12/4 3:00,6,25.30571654,54,35
14,2024/3/21 2:00,66.61460831,deep,2024/3/20 17:00,2024/3/20 21:00,2024/3/20 21:00,4,22.59843859,47,36
24,2024/2/19 8:00,61.81002179,rem,2024/2/19 0:00,2024/2/19 0:00,2024/2/19 4:00,8,25.74978646,34,33
97,2024/2/22 1:00,66.75228046,deep,2024/2/21 16:00,2024/2/21 17:00,2024/2/21 17:00,4,23.52622593,33,29
45,2024/1/9 20:00,59.00628547,light,2024/1/9 7:00,2024/1/9 14:00,2024/1/9 18:00,10,21.53566418,59,23
9,2024/10/15 22:00,65.11752578,deep,2024/10/15 12:00,2024/10/15 14:00,2024/10/15 15:00,3,25.35894566,41,35
98,2024/9/10 20:00,80.25397904,deep,2024/9/10 5:00,2024/9/10 9:00,2024/9/10 14:00,9,23.02677767,38,34
51,2024/2/6 20:00,66.21285719,rem,2024/2/6 6:00,2024/2/6 16:00,2024/2/6 12:00,8,21.70897586,43,30
31,2024/4/16 17:00,69.2201753,deep,2024/4/16 8:00,2024/4/16 11:00,2024/4/16 12:00,5,20.91394783,35,29
43,2024/4/28 0:00,77.0575548,deep,2024/4/27 11:00,2024/4/27 13:00,2024/4/27 22:00,5,22.58627762,30,31
66,2024/2/15 20:00,72.51350483,light,2024/2/15 11:00,2024/2/15 14:00,2024/2/15 14:00,4,23.4179735,46,33
98,2024/8/10 23:00,69.75491232,light,2024/8/10 14:00,2024/8/10 13:00,2024/8/10 18:00,5,22.38574798,33,34
98,2024/4/24 0:00,68.28228029,light,2024/4/23 9:00,2024/4/23 16:00,2024/4/23 16:00,1,20.95111431,36,32
41,2024/8/17 0:00,73.84723716,light,2024/8/16 10:00,2024/8/16 17:00,2024/8/16 22:00,2,20.18579925,51,35
